1,1,1.2898666666666666E-4,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
1419,1,0.10489290166666666,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
1419,2,0.10494116166666667,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
1420,1,0.10496000833333333,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
1420,2,0.10502679833333332,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
1421,1,0.105098855,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
1421,2,0.10517109166666666,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
1422,1,0.10518600666666668,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
1422,2,0.105237265,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
1423,1,0.10525085166666666,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
1423,2,0.10530569000000001,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
1424,1,0.105323635,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
1424,2,0.10539938,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
1425,1,0.10543217,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
1425,2,0.105505775,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
1426,1,0.10553194333333332,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
1426,2,0.10567217666666666,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
1427,1,0.10572288166666667,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
1427,2,0.105819885,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
1428,1,0.10592194833333334,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
1428,2,0.10603147,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
1429,1,0.10604993166666667,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
1429,2,0.10611373333333333,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
1430,1,0.10613484499999999,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
1430,2,0.10622999500000001,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
1431,1,0.10627330666666666,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
1431,2,0.10634488166666665,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
1432,1,0.10636381333333333,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
1432,2,0.10650638333333333,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
1433,1,0.106527075,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
1433,2,0.106629135,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
1434,1,0.10665806,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
1434,2,0.10673853666666666,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
1435,1,0.106758135,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
1435,2,0.10681410833333334,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
1436,1,0.10683697,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
1436,2,0.10688626999999999,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
1437,1,0.10689963,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
1437,2,0.10694597,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
1438,1,0.10696281333333334,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
1438,2,0.10702376,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
1439,1,0.10703752666666667,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
1439,2,0.107084585,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
1440,1,0.10710328333333334,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
1440,2,0.10718024666666667,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
1441,1,0.10720196833333334,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
1441,2,0.10724860333333333,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
1442,1,0.107263765,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
1442,2,0.10733206333333332,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
1443,1,0.10734722166666667,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
1443,2,0.10740581166666667,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
1444,1,0.10746501333333333,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
1444,2,0.10754394666666665,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
1445,1,0.107620975,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
1445,2,0.10769383166666667,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
1446,1,0.10771505333333334,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
1446,2,0.10778281,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
1447,1,0.10780135333333334,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
1447,2,0.107875035,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
1448,1,0.10789178333333332,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
1448,2,0.10795489,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
1449,1,0.10797553,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
1449,2,0.10804936000000001,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
1450,1,0.10806918666666668,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
1450,2,0.10814089333333333,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
1451,1,0.10816242666666667,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
1451,2,0.10822636166666667,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
1452,1,0.10824255166666667,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
1452,2,0.10828476000000001,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
1453,1,0.10829896,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
1453,2,0.10833889499999999,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
1454,1,0.10835088833333333,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
1454,2,0.10840912500000001,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
1455,1,0.10842036666666667,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
1455,2,0.108462655,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
1456,1,0.10847315833333333,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
1456,2,0.10851698166666666,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
1457,1,0.10852769500000001,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
1457,2,0.108575515,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
1458,1,0.10858572166666666,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
1458,2,0.10862333166666667,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
1459,1,0.108634315,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
1459,2,0.10867154999999999,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
1460,1,0.10868340166666667,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
1460,2,0.10872032833333334,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
1461,1,0.108730535,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
1461,2,0.10876617166666666,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
1462,1,0.108780185,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
1462,2,0.10882961166666667,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
1463,1,0.10884194333333334,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
1463,2,0.10888192333333334,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
1464,1,0.10889538,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
1464,2,0.10893733833333334,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
1465,1,0.10894979333333334,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
1465,2,0.109047595,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
1466,1,0.10906726666666668,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
1466,2,0.10911441666666667,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
1467,1,0.10912827333333334,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
1467,2,0.109177995,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
1468,1,0.10924734833333334,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
1468,2,0.10930618833333333,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
1469,1,0.10931705,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
1469,2,0.10940952666666666,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
1470,1,0.10946029666666666,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
1470,2,0.10951844833333334,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
1471,1,0.10952936,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
1471,2,0.10956407,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
1472,1,0.10957660833333334,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
1472,2,0.10962850166666667,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
1473,1,0.10964239,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
1473,2,0.10968586,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
1474,1,0.10969701833333333,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
1474,2,0.10974078500000001,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
1475,1,0.10975470000000001,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
1475,2,0.109813315,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
1476,1,0.1098272,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
1476,2,0.10987745666666666,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
1477,1,0.10989214166666667,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
1477,2,0.10993304500000001,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
1478,1,0.10994664,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
1478,2,0.10998048499999999,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
1479,1,0.10999423,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
1479,2,0.11003388166666667,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
1480,1,0.11005526833333333,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
1480,2,0.11011631499999999,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
1481,1,0.11012912666666666,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
1481,2,0.110162915,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
1482,1,0.11017510166666668,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
1482,2,0.11021342833333334,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
1483,1,0.11022764666666666,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
1483,2,0.110269155,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
1484,1,0.11028147666666667,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
1484,2,0.11032200166666667,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
1485,1,0.11034238166666667,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
1485,2,0.11039030666666667,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
1486,1,0.11040757166666666,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
1486,2,0.11047613333333332,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
1487,1,0.11049357666666666,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
1487,2,0.11054273833333333,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
1488,1,0.11055835666666666,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
1488,2,0.11059456,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
1489,1,0.11064279666666667,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
1489,2,0.110709945,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
1490,1,0.11072839666666666,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
1490,2,0.11077993166666666,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
1491,1,0.11079303666666668,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
1491,2,0.11085412666666666,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
1492,1,0.11090865833333334,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
1492,2,0.11096013,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
1493,1,0.11097284,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
1493,2,0.11102234500000001,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
1494,1,0.111033255,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
1494,2,0.11107319,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
1495,1,0.11108746833333334,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
1495,2,0.11112865166666668,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
1496,1,0.11114182333333332,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
1496,2,0.111184535,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
1497,1,0.11119684833333333,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
1497,2,0.11123945666666667,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
1498,1,0.11125535833333333,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
1498,2,0.11131414666666667,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
1499,1,0.11132657,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
1499,2,0.11136752833333333,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
1500,1,0.11138218500000001,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
1500,2,0.11144105166666667,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
1501,1,0.11146623666666668,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
1501,2,0.11153350333333334,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
1502,1,0.11154808499999999,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
1502,2,0.11159245500000001,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
1503,1,0.11160541666666667,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
1503,2,0.11165527166666665,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
1504,1,0.11166837833333335,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
1504,2,0.11173265,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
1505,1,0.11175218166666667,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
1505,2,0.11179122666666667,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
1506,1,0.11180332666666667,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
1506,2,0.11183873333333333,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
1507,1,0.11190932,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
1507,2,0.11195383333333334,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
1508,1,0.111967585,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
1508,2,0.11202202,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
1509,1,0.11205712166666666,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
1509,2,0.11211681500000001,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
1510,1,0.112132135,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
1510,2,0.112173755,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
1511,1,0.11218734,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
1511,2,0.112228215,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
1512,1,0.11224630333333334,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
1512,2,0.11229877,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
1513,1,0.11231084333333333,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
1513,2,0.11235790500000001,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
1514,1,0.11238002333333334,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
1514,2,0.11243245166666667,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
1515,1,0.112450905,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
1515,2,0.11249327833333332,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
1516,1,0.112523385,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
1516,2,0.11259718666666667,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
1517,1,0.11261450666666667,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
1517,2,0.11265384333333334,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
1518,1,0.11266676333333334,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
1518,2,0.11271563000000001,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
1519,1,0.11272850333333334,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
1519,2,0.11278132166666667,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
1520,1,0.11279513666666667,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
1520,2,0.11283737666666667,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
1521,1,0.11285357666666668,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
1521,2,0.112910625,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
1522,1,0.11292147166666666,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
1522,2,0.112984765,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
1523,1,0.11299888666666667,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
1523,2,0.11304735333333334,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
1524,1,0.11306218,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
1524,2,0.11310803166666666,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
1525,1,0.11311868333333333,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
1525,2,0.11315511666666667,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
1526,1,0.11316924166666667,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
